Date,Open,High,Low,Close,Adj Close,Volume
2013-01-08,246.800003,250.000000,246.134995,249.345001,177.360962,3875460
2013-01-09,249.324997,253.589996,249.324997,252.164993,179.366821,3906010
2013-01-10,null,null,null,null,null,null
2013-01-11,254.229996,254.899994,248.229996,249.095001,177.183121,2737570
2013-01-14,null,null,null,null,null,null
2013-01-15,null,null,null,null,null,null
2013-01-16,null,null,null,null,null,null
2013-01-17,242.770004,247.899994,242.199997,246.835007,175.575577,2899320
2013-01-18,null,null,null,null,null,null
2013-01-21,null,null,null,null,null,null
2013-01-22,248.720001,250.889999,245.500000,246.434998,175.291046,2457690
2013-01-23,246.649994,249.000000,245.160004,248.029999,176.425552,2718000
2013-01-24,null,null,null,null,null,null
2013-01-25,null,null,null,null,null,null
2013-01-28,null,null,null,null,null,null
2013-01-29,null,null,null,null,null,null
2013-01-30,null,null,null,null,null,null
2013-01-31,null,null,null,null,null,null
2013-02-01,null,null,null,null,null,null
2013-02-04,242.100006,242.645004,234.505005,235.184998,167.288818,3471130
2013-02-05,null,null,null,null,null,null
2013-02-06,null,null,null,null,null,null
2013-02-07,233.490005,236.440002,231.970001,232.710007,165.528351,2944780
2013-02-08,232.500000,234.369995,227.600006,228.639999,162.633331,3749000
2013-02-11,null,null,null,null,null,null
2013-02-12,230.300003,230.789993,227.899994,229.714996,163.397980,2971250
2013-02-13,230.134995,232.255005,224.100006,225.505005,160.403381,4305910
2013-02-14,null,null,null,null,null,null
2013-02-15,220.699997,224.744995,220.414993,223.324997,158.852737,3881970
2013-02-18,null,null,null,null,null,null
2013-02-19,null,null,null,null,null,null
2013-02-20,228.235001,228.794998,224.619995,225.139999,160.143738,3094650
2013-02-21,null,null,null,null,null,null
2013-02-22,null,null,null,null,null,null
2013-02-25,221.500000,223.940002,220.175003,222.085007,157.970718,3447750
2013-02-26,221.089996,221.610001,218.899994,219.899994,156.416489,3376500
2013-02-27,null,null,null,null,null,null
2013-02-28,null,null,null,null,null,null
2013-03-01,208.699997,210.899994,206.500000,208.929993,148.613449,5095160
2013-03-04,null,null,null,null,null,null
2013-03-05,null,null,null,null,null,null
2013-03-06,214.399994,217.285004,213.699997,216.619995,154.083405,3399860
2013-03-07,null,null,null,null,null,null
2013-03-08,null,null,null,null,null,null
2013-03-11,null,null,null,null,null,null
2013-03-12,null,null,null,null,null,null
2013-03-13,219.800003,221.479996,217.110001,217.925003,155.011658,3770360
2013-03-14,218.000000,226.360001,216.500000,225.585007,160.460281,6692140
2013-03-15,null,null,null,null,null,null
2013-03-18,223.880005,225.800003,223.304993,224.850006,159.937485,3087530
2013-03-19,null,null,null,null,null,null
2013-03-20,219.800003,220.990005,211.000000,211.774994,150.637146,5005320
2013-03-21,null,null,null,null,null,null
2013-03-22,212.740005,212.994995,207.565002,208.389999,148.229355,4164790
2013-03-25,null,null,null,null,null,null
2013-03-26,204.800003,206.899994,202.539993,205.139999,145.917618,3364510
2013-03-28,204.500000,208.000000,203.179993,207.274994,147.436234,3009170
2013-04-01,null,null,null,null,null,null
2013-04-02,208.399994,214.639999,207.619995,214.009995,152.226898,2969910
2013-04-03,214.175003,215.699997,209.119995,210.729996,149.893799,3262210
2013-04-04,209.199997,209.800003,206.000000,206.610001,146.963226,2985310
2013-04-05,null,null,null,null,null,null
2013-04-08,null,null,null,null,null,null
2013-04-09,204.125000,206.500000,197.899994,198.710007,141.343903,4104350
2013-04-10,null,null,null,null,null,null
2013-04-11,null,null,null,null,null,null
2013-04-12,204.199997,209.300003,202.395004,208.205002,148.097748,3136910
2013-04-15,null,null,null,null,null,null
2013-04-16,214.800003,218.990005,214.000000,218.184998,155.196594,3000090
2013-04-17,219.399994,226.699997,219.294998,224.445007,159.649384,3505540
2013-04-18,null,null,null,null,null,null
2013-04-22,229.399994,229.399994,229.399994,229.399994,163.173904,0
2013-04-23,null,null,null,null,null,null
2013-04-25,228.664993,233.899994,228.664993,233.110001,165.812866,3053270
2013-04-26,null,null,null,null,null,null
2013-04-29,230.024994,230.985001,226.220001,227.244995,161.641052,2111460
2013-04-30,null,null,null,null,null,null
2013-05-02,null,null,null,null,null,null
2013-05-03,229.300003,229.300003,221.000000,221.654999,157.664856,7013160
2013-05-06,null,null,null,null,null,null
2013-05-07,null,null,null,null,null,null
2013-05-08,226.020004,226.994995,223.244995,225.354996,160.296692,2467260
2013-05-09,225.699997,232.425003,224.425003,229.434998,163.198807,5334760
2013-05-10,228.500000,232.304993,228.500000,229.375000,163.156128,3467070
2013-05-13,230.500000,231.649994,227.134995,227.824997,162.053604,2572360
2013-05-14,null,null,null,null,null,null
2013-05-15,null,null,null,null,null,null
2013-05-16,238.100006,243.889999,237.199997,241.479996,171.766495,3415140
2013-05-17,241.509995,243.600006,238.794998,242.460007,172.463608,3267210
2013-05-20,243.009995,246.925003,240.300003,241.315002,171.649155,3389260
2013-05-21,242.479996,242.889999,235.300003,236.110001,167.946793,4284980
2013-05-22,null,null,null,null,null,null
2013-05-23,235.104996,235.479996,215.449997,217.619995,154.794724,11691860
2013-05-24,null,null,null,null,null,null
2013-05-27,215.199997,218.214996,214.645004,216.160004,153.756195,3380830
2013-05-28,null,null,null,null,null,null
2013-05-29,214.190002,214.190002,209.600006,210.524994,185.328781,3217350
2013-05-30,null,null,null,null,null,null
2013-05-31,null,null,null,null,null,null
2013-06-03,null,null,null,null,null,null
2013-06-04,null,null,null,null,null,null
2013-06-05,null,null,null,null,null,null
2013-06-06,202.199997,206.600006,200.729996,204.914993,180.390198,5796810
2013-06-07,null,null,null,null,null,null
2013-06-10,null,null,null,null,null,null
2013-06-11,200.500000,202.500000,198.250000,199.764999,175.856583,4710350
2013-06-12,200.199997,202.000000,197.324997,201.005005,176.948151,5986000
2013-06-13,198.699997,203.539993,198.699997,201.979996,177.806458,5182390
2013-06-14,null,null,null,null,null,null
2013-06-17,205.600006,207.199997,199.300003,206.494995,181.781097,5359750
2013-06-18,206.399994,207.490005,203.800003,204.389999,179.928040,3380040
2013-06-19,null,null,null,null,null,null
2013-06-20,null,null,null,null,null,null
2013-06-21,null,null,null,null,null,null
2013-06-24,null,null,null,null,null,null
2013-06-25,194.800003,195.199997,190.815002,191.475006,168.558731,5330470
2013-06-26,null,null,null,null,null,null
2013-06-27,191.994995,192.639999,190.110001,191.369995,168.466309,2958600
2013-06-28,null,null,null,null,null,null
2013-07-01,196.395004,202.300003,195.500000,201.559998,177.436737,3014070
2013-07-02,201.399994,202.860001,198.399994,199.085007,175.257950,3235900
2013-07-03,null,null,null,null,null,null
2013-07-04,null,null,null,null,null,null
2013-07-05,192.300003,192.699997,188.899994,189.470001,166.793701,3959940
2013-07-08,null,null,null,null,null,null
2013-07-09,null,null,null,null,null,null
2013-07-10,null,null,null,null,null,null
2013-07-11,null,null,null,null,null,null
2013-07-12,null,null,null,null,null,null
2013-07-15,null,null,null,null,null,null
2013-07-16,null,null,null,null,null,null
2013-07-17,183.800003,183.899994,179.024994,180.705002,159.077713,6370290
2013-07-18,181.600006,183.000000,179.199997,182.445007,160.609482,5523080
2013-07-19,183.500000,183.500000,180.000000,181.410004,159.698334,3528840
2013-07-22,null,null,null,null,null,null
2013-07-23,184.179993,186.990005,183.475006,186.110001,163.835831,2812640
2013-07-24,182.899994,182.899994,178.755005,180.289993,158.712387,6189440
2013-07-25,null,null,null,null,null,null
2013-07-26,null,null,null,null,null,null
2013-07-29,null,null,null,null,null,null
2013-07-30,null,null,null,null,null,null
2013-07-31,null,null,null,null,null,null
2013-08-01,null,null,null,null,null,null
2013-08-02,null,null,null,null,null,null
2013-08-05,168.529999,169.490005,165.600006,168.235001,148.100174,2815650
2013-08-06,166.899994,167.634995,163.315002,164.074997,144.438049,4422260
2013-08-07,164.500000,172.725006,163.699997,171.354996,150.846756,4211460
2013-08-08,171.389999,171.789993,164.994995,166.145004,146.260300,3618400
2013-08-12,null,null,null,null,null,null
2013-08-13,159.119995,162.800003,157.500000,162.070007,142.673019,6814440
2013-08-14,null,null,null,null,null,null
2013-08-16,null,null,null,null,null,null
2013-08-19,null,null,null,null,null,null
2013-08-20,150.440002,156.149994,148.880005,155.350006,136.757278,4769970
2013-08-21,163.509995,165.000000,152.455002,154.960007,136.413971,7167870
2013-08-22,null,null,null,null,null,null
2013-08-23,null,null,null,null,null,null
2013-08-26,null,null,null,null,null,null
2013-08-27,null,null,null,null,null,null
2013-08-28,null,null,null,null,null,null
2013-08-29,null,null,null,null,null,null
2013-08-30,null,null,null,null,null,null
2013-09-02,152.500000,154.095001,151.115005,151.664993,133.513306,2731380
2013-09-03,null,null,null,null,null,null
2013-09-04,null,null,null,null,null,null
2013-09-05,null,null,null,null,null,null
2013-09-06,null,null,null,null,null,null
2013-09-10,163.324997,169.425003,161.699997,163.145004,143.619339,3869650
2013-09-11,162.029999,169.699997,160.425003,168.889999,148.676773,6188670
